clases,histo1,histo2,histo3,histo4,histo5,histo6,histo7,histo8,histo9,histo10,histo11,histo12,histo13,histo14,histo15,histo16,histo17,histo18,histo19,histo20,histo21,histo22,histo23,histo24,histo25,histo26,histo27,histo28,histo29,histo30,histo31,histo32,histo33,histo34,histo35,histo36,histo37,histo38,histo39,histo40,hist41,histo42,histo43,histo44,histo45,Fourier1,Fourier2,Fourier3,Fourier4,Fourier5,Fourier6,Fourier7,Fourier8,Fourier9,Fourier10,Fourier11,Fourier12,wavelet1,wavelet2,wavelet3,wavelet4,wavelet5,wavelet6,wavelet7,wavelet8,wavelet9,wavelet10,wavelet11,wavelet12,wavelet13,wavelet14,wavelet15,wavelet16,wavelet17,wavelet18,wavelet19,wavelet20,wavelet21,wavelet22,wavelet23,wavelet24,wavelet25,wavelet26,wavelet27,wavelet28,wavelet29,wavelet30,wavelet31,wavelet32,wavelet33,wavelet34,wavelet35,wavelet36
1.0,412716.0,560554.0,643738.0,716969.0,710118.0,854316.0,859756.0,742507.0,665354.0,462301.0,444072.0,809166.0,1387204.0,3223038.0,487391.0,28348.0,105251.0,183477.0,277469.0,537888.0,696138.0,911109.0,980504.0,984959.0,996006.0,1246229.0,1761861.0,3876127.0,393112.0,722.0,2494.0,3123.0,24546.0,94772.0,230783.0,515044.0,839390.0,1057734.0,1237458.0,1605718.0,2404051.0,4248182.0,630464.0,84208.0,1233.0,368.0172966047409,746842.5151438582,5367656.181786398,2224.272051398284,342.319026265215,782160.4788572153,6057162.872308875,2421.2948009665865,332.5317104420245,856224.8742705705,6336082.109359068,2501.966659358948,0.02175799041476173,2.37454435653205,-2.0641804498733176,87.66717470521134,0.059654343952985224,2.4166554588104594,-4.295736003406936,105.7085447590768,0.011202662661850068,0.5565949350843249,0.10514688593220917,44.0221701774986,0.024702583020610788,2.2882916872151786,-2.1463347445526564,99.20147710589295,0.02453690079961033,2.434869683769448,-4.520186598052648,113.39970449882036,0.011123482665269413,0.5373927150969712,0.05303410722136817,49.50802942920895,0.026171929292109302,2.194910950087072,-2.115146451960889,100.3799264155472,0.05719476726308422,2.3280940391831484,-4.1197436753248935,107.99979784684106,0.011130247558181152,0.5392306228502274,0.015650326143569704,47.24490980519367
1.0,424889.0,554795.0,648605.0,718149.0,705295.0,856358.0,811953.0,791839.0,618183.0,501444.0,408336.0,779076.0,1358391.0,3028268.0,773619.0,29948.0,107269.0,181372.0,274793.0,536068.0,691896.0,916828.0,968917.0,982673.0,997177.0,1234778.0,1749176.0,3875531.0,431909.0,865.0,2205.0,4301.0,24640.0,90366.0,226989.0,503964.0,823479.0,1045716.0,1212594.0,1575000.0,2351626.0,4291131.0,729010.0,96902.0,1277.0,372.2344650864828,745991.3043227376,5363287.3956590835,2222.9524704892183,348.57078795643855,783135.3249849186,6056286.545356468,2421.032345922348,341.56438180653464,860131.2336854035,6335561.04418519,2501.817107411201,0.021850065988455403,2.4277382446711107,-1.9466124964108689,86.13530018999727,0.060677610879669774,2.526761684718553,-4.241333012491719,106.1395484989592,0.010872720384836306,0.5758365213294422,0.13523023070094387,45.62296868710824,0.025044921195147483,2.344883686622229,-1.972943027648036,95.79575571996763,0.025428060130058137,2.5483086941175013,-4.415148712835709,112.93164468024588,0.010861958055203987,0.5572301606591709,0.061872855421804485,51.14860791388035,0.026285990767766148,2.2532646840793418,-1.945630168711368,96.5000846045395,0.058251070698050834,2.4436128245914306,-4.019628957508424,107.46928477770685,0.010981727409255114,0.5592271629522962,0.050225749323229686,48.65727628935886
1.0,432972.0,539267.0,690108.0,688970.0,703523.0,853780.0,805555.0,803784.0,624870.0,462613.0,435514.0,716063.0,1408098.0,2830579.0,983504.0,26884.0,101974.0,164839.0,283137.0,495138.0,675582.0,901974.0,981994.0,926926.0,1059475.0,1119736.0,1629085.0,3412502.0,1198747.0,1207.0,2589.0,5124.0,28975.0,100748.0,253779.0,502215.0,835024.0,1086579.0,1157823.0,1598847.0,2380280.0,4054781.0,870858.0,100274.0,1304.0,367.4516335682253,741500.5822327002,5351485.3822112335,2219.6029236578797,344.9192825112105,784148.6365179991,6059911.569533223,2422.0949870683858,338.12427930813635,863041.2468694742,6339038.4789133165,2502.8391300037,0.020668285321043367,2.2934957712301736,-2.419691235246361,88.8649219852147,0.05851707320598114,2.279020933111168,-4.299679501772221,102.95322815231123,0.011313975899761507,0.5355491776433366,0.15565705689657058,41.04305494816928,0.024437464561186,2.2044621684126176,-2.5430074171735555,102.28692762598902,0.023666382079921677,2.292830642579427,-4.5541074894140765,111.1686519033649,0.011334116830930566,0.5149482012492979,0.12932528691971468,46.990621345886325,0.025767784595969845,2.110986592220447,-2.520948957012548,103.59493196141678,0.0561537040556148,2.1891010766823618,-4.141138363042079,105.57815425679328,0.01134149671410702,0.5170638312252561,0.06818600810947106,43.68682764770501
1.0,428478.0,568293.0,689113.0,727672.0,709527.0,858413.0,851447.0,785550.0,634424.0,445177.0,449178.0,885771.0,1617676.0,3265415.0,63066.0,27875.0,112667.0,173284.0,297399.0,508292.0,745801.0,853498.0,1032034.0,916796.0,1056029.0,1168712.0,1848911.0,3660262.0,576930.0,710.0,2612.0,4512.0,32369.0,102963.0,255866.0,559763.0,848898.0,1014395.0,1222054.0,1607057.0,2392522.0,4241601.0,613361.0,80160.0,1067.0,368.0614990390776,744814.8027448839,5359124.975334259,2221.7302315334264,344.71236386931434,785024.4253250945,6058139.704858755,2421.566090279453,338.0416399743752,864011.3492373617,6336982.819685263,2502.2310824779033,0.02155881044278069,2.4205725187020115,-1.9463116016463715,87.03190452590219,0.060148277227771475,2.5284230233691756,-4.395846124868102,109.35876197089192,0.011432361525717048,0.577444918926541,0.0937198184511848,48.30672656214856,0.025058028175163987,2.336975988725308,-2.023638817064118,97.62506954362853,0.02444128903189462,2.5526572223469035,-4.61189049753791,117.20524528851007,0.01144773628233465,0.558275308205984,0.06566316027109473,53.86796263553903,0.025994081794935186,2.241849350582275,-1.9753468597247923,98.05180551245978,0.05783491447330389,2.4453755707465734,-4.2223873962867335,112.03025337434258,0.011317973336482084,0.5597859141749795,0.014817310619092897,51.45462712143507
1.0,436128.0,532634.0,684452.0,681903.0,747028.0,799196.0,857702.0,746075.0,671721.0,451778.0,416914.0,722191.0,1410632.0,2957976.0,862870.0,28699.0,109655.0,171489.0,291111.0,499641.0,740341.0,913528.0,961263.0,976829.0,983609.0,1239164.0,1869381.0,3762096.0,431749.0,645.0,2213.0,3758.0,28082.0,91645.0,234910.0,518134.0,822862.0,1059272.0,1189575.0,1573919.0,2375167.0,4283279.0,705937.0,89343.0,1104.0,371.2101217168483,744956.9135016744,5348383.385512654,2218.654357206021,347.1172325432418,787875.7772253752,6058029.477350232,2421.5566833282987,341.9596412556052,868549.6539336515,6338379.612062061,2502.648231967765,0.02190699102483208,2.4129076995646965,-2.066302521365722,87.28756079676698,0.061340051486984966,2.5083082797172422,-4.2607068047784935,106.48902755773615,0.01105368127022549,0.5717706890881727,0.13244826933187154,45.74986951387182,0.02480182707457741,2.3307633218673063,-2.09789419552222,96.78123897028885,0.025808162550536824,2.532830733162144,-4.440876402131135,114.0004599421294,0.010982188651953642,0.5526992945354867,0.09985031886446218,51.10640136248475,0.02625741293890318,2.2362546974564896,-2.0756737591867465,97.24669883204832,0.05902194177641167,2.4248553538429416,-4.028418126340026,108.85763781324152,0.011030619135299086,0.5543965604168982,0.05556024254353542,48.7372369939796
1.0,438515.0,569674.0,650799.0,723947.0,707691.0,858227.0,847067.0,743917.0,650906.0,443523.0,427775.0,805994.0,1358495.0,3401343.0,351327.0,27378.0,109044.0,169884.0,288584.0,500305.0,742622.0,901786.0,964397.0,970262.0,984288.0,1235421.0,1848701.0,3740649.0,495151.0,728.0,2482.0,4968.0,29732.0,100194.0,249295.0,557234.0,836568.0,1071391.0,1192466.0,1606249.0,2422236.0,4243730.0,587710.0,74024.0,921.0,375.73926969891085,744934.3481380837,5346445.045276396,2218.0194567619696,352.6713645099297,789067.5517635031,6059239.954334502,2421.887999135621,345.40358744394644,867616.1255696316,6336934.1676287735,2502.225037074909,0.02182827227094995,2.3885369012070305,-2.1516353573627147,91.60277066739559,0.060858072085468874,2.4939672865423868,-4.573101718480737,114.16083087685533,0.010869030443248084,0.5697697963156669,0.10243676708115904,49.34034297446782,0.025180488111623198,2.3071734989364767,-2.1975348031028124,101.30957137687159,0.02526172448190145,2.5197199983363907,-4.771336874108243,121.68082257093616,0.0109907985156595,0.5510441417544173,0.07434929902979008,54.922941334021495,0.026360058657771447,2.2133121713162525,-2.1840619622752624,101.68204445541221,0.058645759918870485,2.4130537535365457,-4.3847384470003465,116.48592560411372,0.011027544183975566,0.5531765782015222,0.044391481782367334,52.511834738211014
1.0,408436.0,547897.0,636179.0,715654.0,702741.0,850881.0,860005.0,749576.0,672361.0,453387.0,428735.0,758114.0,1314686.0,3023597.0,856951.0,25981.0,105991.0,164377.0,282962.0,490339.0,734022.0,905091.0,971897.0,974655.0,978838.0,1223242.0,1843772.0,3731099.0,546160.0,774.0,2607.0,5661.0,32739.0,93187.0,253516.0,547269.0,837011.0,1016781.0,1192598.0,1580952.0,2379586.0,4137856.0,796371.0,101809.0,1257.0,377.52658552210175,752304.0711204233,5364843.886908188,2223.3480933106894,353.13260730301107,791041.7847463717,6062748.290342139,2422.9165058930394,345.33504163997424,866922.1517942054,6337220.854054695,2502.3156733445785,0.022006581010822604,2.3513175976038303,-2.3122386195765903,92.44966883202791,0.0599936071761984,2.3841572343678568,-4.346924865720896,108.01919924059685,0.010928069508659677,0.550702797192575,0.07658009685162143,43.81160452532881,0.025549290085987945,2.2639681824705358,-2.38834267000429,103.14641986879595,0.02508845097482107,2.3971571055310528,-4.546679252138966,116.0917224468538,0.010993104729152138,0.5316403400290587,0.05617869725961274,50.07918478491168,0.02677325524186952,2.1701296240491468,-2.3694653622577815,103.92489864281882,0.058074991297887776,2.2918702170657514,-4.16033504823921,111.13147517157158,0.010913463489872958,0.5335894599060849,0.028521533702833536,47.34552558073578
1.0,374624.0,522698.0,605796.0,702666.0,701479.0,841076.0,882050.0,748980.0,689156.0,477203.0,430221.0,731635.0,1266128.0,2589391.0,1416097.0,24948.0,95674.0,170743.0,256396.0,473313.0,703970.0,844674.0,1038720.0,915728.0,984629.0,1142325.0,1639655.0,3261585.0,1425370.0,1470.0,2622.0,4281.0,28405.0,96393.0,238793.0,535873.0,828017.0,997173.0,1201120.0,1567035.0,2345109.0,4283154.0,757880.0,92376.0,969.0,380.0358744394615,761181.9649642094,5391318.427268413,2230.965287810245,351.5105701473413,792003.1785628656,6064617.602624688,2423.457594209757,345.9064702114036,870274.1353078276,6337276.08933159,2502.340330803172,0.021656132652170115,2.3160369222105164,-2.1667447154369093,86.91320374413857,0.060035099800620134,2.268831028599981,-3.8688300422213047,92.19850465563788,0.011182060487982478,0.5301624163132967,0.11401821442169635,34.36145241786845,0.02521952077498613,2.2183691750689207,-2.212448575964472,97.15012147452762,0.02512698395859393,2.266520241255626,-4.0689747403713445,99.58479200828323,0.011298908638276256,0.5093827590525161,0.06357149818739269,39.03121772163916,0.02664216622325869,2.1235914899658903,-2.177960062271916,97.92342839229764,0.058475695892234024,2.1625398794792563,-3.656841355659519,94.41007419997436,0.011244020757151418,0.5111363295340672,0.016601815368740055,36.67467732136903
1.0,369512.0,505187.0,646296.0,657821.0,745263.0,843914.0,874126.0,743041.0,688161.0,504411.0,435615.0,697873.0,1351938.0,2889217.0,1026825.0,25970.0,105605.0,175221.0,290080.0,501243.0,748145.0,912611.0,1030826.0,971753.0,979303.0,1275888.0,1889078.0,3907189.0,165967.0,321.0,2137.0,3708.0,23328.0,84303.0,214716.0,531655.0,816940.0,1037868.0,1192138.0,1555307.0,2497673.0,4285016.0,647747.0,85734.0,930.0,381.7187700192186,764320.4278341443,5399260.032660245,2233.1890546950613,352.83728379244087,792433.6314856358,6063655.16640662,2423.171176425078,345.304932735426,866637.466872396,6335878.756260245,2501.924113383431,0.021341276855087386,2.3646181748998973,-2.2290098365950453,86.58105985062487,0.06088228732714161,2.3966740893078216,-4.131908638672984,99.27595821827292,0.011286762580548351,0.5507440692450611,0.11384653545982112,40.94894449095069,0.025281500262600842,2.2708932144883023,-2.2707212162302013,96.60900657860073,0.025584613589316872,2.3999866857998207,-4.351884337579159,105.8251940073627,0.011207428836401521,0.5312304006819308,0.09028682637955704,46.7073787509581,0.02634495295939465,2.1777792282434096,-2.261982706247472,97.34989674515549,0.0583975921286166,2.294318358296592,-3.9739280921374864,100.75933451725537,0.011106724180556221,0.532948806134485,0.023265040314818203,43.41790073170471
1.0,371181.0,500573.0,654812.0,700684.0,751294.0,855709.0,872475.0,743802.0,671714.0,488570.0,446805.0,786395.0,1398036.0,3313744.0,423406.0,26177.0,98818.0,172893.0,259527.0,516062.0,681320.0,896928.0,974861.0,966759.0,978154.0,1186241.0,1679949.0,3532840.0,1007299.0,1372.0,2277.0,3422.0,21873.0,86310.0,218949.0,493977.0,808199.0,1032221.0,1185315.0,1533970.0,2293521.0,4110440.0,1066622.0,120119.0,1985.0,381.7847533632285,763649.868212917,5399061.603474917,2233.150906782564,352.6367713004484,791440.0288978791,6062019.815570538,2422.681552045979,345.41639974375465,865813.305630613,6335240.252587488,2501.7341369539395,0.0218496624010942,2.3931134552101345,-2.0763383548144927,89.96801740650544,0.061163626154797965,2.4904047245156677,-4.29265118889845,107.99093541634596,0.010935910634534656,0.5661220064335963,0.0741978205416485,47.47272785077121,0.025337118444665026,2.3017282064993347,-2.1169606250422297,98.6951494794318,0.02545494673569316,2.498790451158009,-4.5117410740740285,115.0028208720691,0.011101496763306242,0.5467552423872797,0.056455666795151425,53.22088387607824,0.026243306599706525,2.207788742317258,-2.108896652528846,98.94066196937571,0.05792829690131005,2.3930339586071216,-4.107920988899546,109.68227504335216,0.011129171325217924,0.5487273964767412,0.01876576398587916,50.27044215102677
1.0,368105.0,496668.0,643583.0,650305.0,744055.0,838979.0,883863.0,747162.0,689326.0,505558.0,437074.0,688370.0,1325115.0,2786259.0,1174778.0,26349.0,99098.0,171429.0,255836.0,466633.0,708157.0,841500.0,1028625.0,900570.0,975830.0,1141927.0,1607268.0,3111577.0,1641758.0,2643.0,3057.0,5635.0,34106.0,97735.0,252623.0,558418.0,828759.0,998845.0,1177451.0,1566334.0,2379061.0,4073574.0,892628.0,109213.0,1761.0,385.62844330557334,766284.0017334727,5403372.000953752,2234.3854823653096,354.60666239590006,793922.0307073753,6062826.0901184995,2422.926474699829,347.3574631646382,868134.4129733664,6335343.149423571,2501.768084383981,0.02227633111567844,2.4102667665725916,-2.088226327003593,88.66109829727344,0.05918668229356928,2.5130909617753807,-4.278771170595517,108.83964941618984,0.010937448110196415,0.5712997401198576,0.1151292034588828,46.43045061639297,0.02590442774540879,2.322477749041149,-2.121864470970433,98.45868205431036,0.02444215386195437,2.5263388107053983,-4.412585615619191,115.192742144185,0.01078031809756452,0.5521345976844312,0.08769305037980127,51.22872303425786,0.02694468377815579,2.229462485384882,-2.102934098576644,98.97904968597055,0.05844656072844369,2.421304814565952,-4.042819324738838,110.21273893589328,0.010963277701313992,0.5541087110190226,0.0447196143822912,49.04428060507981
1.0,370394.0,496601.0,641926.0,657216.0,750606.0,832931.0,880264.0,740555.0,688511.0,507058.0,438784.0,689767.0,1344344.0,2763338.0,1176905.0,26872.0,104586.0,161708.0,277842.0,478516.0,724864.0,845055.0,1026958.0,901979.0,1040744.0,1097251.0,1800090.0,3206861.0,1284748.0,1126.0,2199.0,5083.0,28528.0,97265.0,247826.0,543440.0,823158.0,1062701.0,1189248.0,1587288.0,2370515.0,4277032.0,661666.0,82297.0,954.0,383.0717488789245,766129.8655922221,5401277.798382132,2233.8123319961296,354.08584240871244,794654.8109586356,6063381.044661842,2423.097013197733,347.620755925689,870978.7861758015,6336062.863336688,2501.9816194755986,0.022013345903734344,2.4165157386928025,-2.190617425689195,88.9725437087706,0.060399789027589676,2.5128851954763847,-4.283967329818576,106.21684780464884,0.010650708899278126,0.5699320232833684,0.0963136884025564,45.628517116722676,0.02548884807403499,2.326218783009311,-2.17097017191877,97.13078193373929,0.02584169873840897,2.5211822871598843,-4.411918564749805,111.95474299146808,0.010676999733094229,0.5510605646720583,0.05590733477354594,50.90265563059046,0.026777771576625944,2.233517193888984,-2.1654862763465386,97.48929170790794,0.059799308689443435,2.4155654078202424,-4.0090387867364665,106.90023370796342,0.010681765907645677,0.5530147019808913,-0.0029699147335853376,48.394616870772026
1.0,372606.0,503744.0,603366.0,701214.0,744404.0,790293.0,879764.0,798364.0,645787.0,513167.0,429132.0,681311.0,1336573.0,2646015.0,1333460.0,24723.0,104325.0,158993.0,277371.0,480164.0,721575.0,843777.0,1026770.0,905501.0,1035121.0,1106782.0,1803170.0,3145058.0,1344979.0,891.0,2143.0,3570.0,21768.0,81350.0,211228.0,486848.0,800671.0,1021502.0,1166510.0,1542680.0,2276162.0,3980073.0,1255103.0,127571.0,2021.0,380.6239590006413,764418.5411108995,5394277.1666622525,2231.867808171276,352.0499679692508,795132.4352688219,6064178.530093783,2423.344405373065,344.6688020499681,868313.3220257233,6336754.015935953,2502.182636264493,0.02182046958196652,2.2822797679154787,-2.0483438974142203,84.38892655434755,0.060868584575306174,2.4752701278757594,-4.6810397240598265,119.8850842651078,0.010808607649740905,0.5514763466905815,0.11723082272095063,44.259106326949606,0.025596144656780083,2.1858152927142944,-2.121537484438022,94.86200878640942,0.026097899838995558,2.4888141590024104,-4.831750529192892,127.07256205296265,0.01081199009619678,0.5321415220509829,0.09721799012191498,50.121891508027446,0.026675356479106932,2.092602842848532,-2.09494288739368,95.14044929662852,0.05940502305598501,2.382065344469208,-4.455575037943254,122.02738306949965,0.010873642870233366,0.5337413077719192,0.05344802481435063,47.29829754929289
1.0,366985.0,498483.0,643752.0,699829.0,702655.0,834871.0,879709.0,797624.0,681807.0,467326.0,433965.0,754148.0,1381173.0,3009882.0,826991.0,25715.0,106135.0,161564.0,277801.0,481476.0,724508.0,843723.0,1026142.0,902638.0,1044801.0,1114269.0,1823387.0,3250790.0,1195260.0,991.0,2207.0,3697.0,25588.0,91269.0,230856.0,516829.0,807996.0,1052398.0,1172496.0,1551081.0,2347229.0,4235555.0,839530.0,101311.0,1158.0,380.01537475976914,765665.8282274044,5395745.130078725,2232.3524441968398,351.10954516335676,793818.0457401049,6062789.37231471,2422.961905241134,344.92184497117216,871430.3314987158,6337026.049922685,2502.268875934601,0.021613467702556267,2.367978178916525,-2.0979194867072355,86.53056196544858,0.060102479671496775,2.4399830371266016,-4.284989799645071,107.97286108049894,0.01078831297100567,0.5573733237324191,0.08041319699372851,43.83396732220232,0.025123697604366918,2.275072906450721,-2.1850548657819537,97.57515846740029,0.02569392810886802,2.447280704341314,-4.4324291268306295,115.759748358959,0.010854270676895185,0.537907730346051,0.049534256351240265,49.44233578805586,0.026958213563979285,2.1838529162309617,-2.1613019041470563,98.34742359313441,0.058596522260802614,2.3442871505267235,-4.072987546325982,111.38043768292073,0.01084043339593934,0.5400416061788039,0.0006899692238500258,47.422055519898976
1.0,349253.0,504685.0,605551.0,699041.0,707182.0,843009.0,833962.0,809808.0,659530.0,521025.0,403557.0,669965.0,1229791.0,2278742.0,1864099.0,21733.0,86668.0,165572.0,250362.0,466400.0,708260.0,850694.0,1043342.0,917776.0,985642.0,1152060.0,1659775.0,3172151.0,1497816.0,949.0,1933.0,2797.0,21620.0,69583.0,197523.0,463482.0,795945.0,961603.0,1185756.0,1514893.0,2289092.0,3235762.0,2079740.0,156352.0,3119.0,381.25240230621404,764512.7871229246,5394911.810327805,2232.160470299289,352.10890454836647,793244.6379145748,6067130.265456703,2424.25567985902,345.4010249839849,869118.6002270569,6340683.127856348,2503.344309096585,0.021201270477638343,2.1040546655178023,-2.7386777853864928,83.059426588172,0.05974474752189673,1.8985133126699392,-2.775796178872909,64.42946532320414,0.010831823532233486,0.4849992009191128,0.0778008516337169,26.541404399122936,0.024674139720868217,2.0003939881697805,-3.0136100648173376,102.4928401352862,0.02524531192921213,1.8792531742825411,-3.123824882503716,73.93276972389893,0.010827826095512905,0.4624149329181221,0.0477469446632556,31.243533439041748,0.026272211142147624,1.9140867828163877,-2.9693506355185493,104.78475766367002,0.05808262102085924,1.7925210936663063,-2.7227816272847583,69.50579389265171,0.0107707857484616,0.4665761718386445,-0.005916147324804888,29.31948636049345
1.0,398566.0,515000.0,658916.0,703660.0,750438.0,848101.0,874515.0,786918.0,651917.0,471663.0,465550.0,863739.0,1492967.0,3403809.0,93441.0,26348.0,98792.0,161153.0,271979.0,477294.0,659540.0,894934.0,966919.0,902307.0,1042316.0,1061085.0,1610747.0,2977643.0,1824870.0,3273.0,2358.0,2844.0,23669.0,88200.0,220510.0,505735.0,819583.0,1039548.0,1171509.0,1547114.0,2357781.0,4152006.0,937183.0,109521.0,1639.0,379.7719410634208,763633.2182040034,5392560.790906124,2231.435771649417,350.77258167841086,791632.8457685583,6060464.496346781,2422.27619289238,344.8750800768737,868307.8200603406,6336439.369450717,2502.093704945822,0.02152350615789752,2.3530822145888077,-2.2136518599807173,83.8032491872263,0.060628161818698414,2.4085401896455405,-4.12086624611106,102.40553405419479,0.011095808103357727,0.5500707062844781,0.10594414268855616,40.005484428494256,0.02482761822880344,2.258842307258801,-2.2920664296026994,94.85550103755828,0.025879770479483304,2.412182889397141,-4.309411017699373,109.74686140817226,0.01114285485860759,0.5304683069576613,0.0777071365248571,45.96925241169329,0.02625612530303645,2.1653432770696592,-2.253232724335516,95.75702286236395,0.05934917425257157,2.30672220345722,-3.930487275051589,105.14886845329214,0.0111703756729531,0.5324322803683794,0.019025062379873645,43.381798725379454
1.0,371971.0,496567.0,637666.0,660120.0,747110.0,843752.0,880988.0,738284.0,690666.0,507102.0,437865.0,703576.0,1364772.0,2857543.0,1041218.0,25862.0,103359.0,160961.0,273864.0,472180.0,716947.0,906268.0,964445.0,977592.0,980367.0,1184443.0,1849848.0,3438518.0,923673.0,873.0,2545.0,3565.0,27561.0,94398.0,236527.0,525938.0,823709.0,1131601.0,1196471.0,1612176.0,2413314.0,4249822.0,584804.0,75874.0,895.0,381.4215246636769,764873.6097528648,5399672.0927220415,2233.508992111232,353.143497757847,795313.9619975744,6065074.305257518,2423.6142950363237,347.0704676489429,872885.5959558906,6337897.242778278,2502.5172710228885,0.02166268614217837,2.4086195928595395,-1.9228035326259536,84.59663558964853,0.06008070517243711,2.530131878740728,-4.213320395824241,106.80315809250591,0.010637332861020808,0.5702303524967495,0.03927763972553094,44.855703436488675,0.02530554253826162,2.31622116065377,-1.9707996222256936,94.4187638780628,0.02504322997191955,2.5411656708148973,-4.369302432499122,113.1940653964831,0.010707134256064723,0.5511386533018116,0.03178638490703327,50.60111286654316,0.026534542926935467,2.2239068316019908,-1.9538716955128692,94.9110025537097,0.05897301161347615,2.435538695039652,-3.980418650855945,108.31391089432793,0.010678844703888331,0.5529817428801271,-0.018937707754040287,48.326773686384506
1.0,423888.0,536623.0,639471.0,741320.0,716111.0,800185.0,821475.0,803674.0,625864.0,457891.0,358846.0,591986.0,1284813.0,2974028.0,1203025.0,25626.0,96792.0,160671.0,247398.0,454549.0,649186.0,820579.0,961012.0,925283.0,959587.0,981693.0,1397026.0,2684244.0,2609523.0,6031.0,1973.0,2797.0,20161.0,81565.0,181474.0,435668.0,780415.0,992328.0,1152823.0,1251030.0,2144479.0,3978020.0,1816989.0,137674.0,1804.0,379.3811659192825,742136.8566643789,5347044.318917349,2218.459931753099,355.05253042921214,785548.5344986768,6057087.457936388,2421.35471503496,350.337604099936,865431.9252840889,6337224.9322285615,2502.327899408317,0.02370143652500981,2.3356967073962824,-1.7958675442853191,85.1331463350072,0.0605085077753219,2.419073437772879,-4.2024967013809045,101.79997953446545,0.011225417301644116,0.5595750184341325,0.10618493598844962,40.26975813998319,0.02709710527157355,2.2509083501657776,-1.7929837610768082,96.05587585546229,0.0253043894315153,2.449269986668144,-4.436922931100488,110.08298787000922,0.01118405920634277,0.5412795073118117,0.08422753238896934,45.38916019596698,0.028208123621653074,2.1578448922607625,-1.7384845059975131,96.94408421456951,0.05657535675585256,2.3465094929214034,-4.049523110678006,104.91840203437084,0.011135628722997316,0.5429653190550136,0.049757347173542056,42.917023904869815
1.0,351919.0,478928.0,586707.0,710915.0,705924.0,829498.0,848608.0,812537.0,656250.0,515400.0,344544.0,529440.0,1141936.0,2777277.0,1689317.0,20324.0,76603.0,147500.0,217968.0,430108.0,618310.0,852733.0,927001.0,979882.0,986889.0,1036344.0,1466934.0,3078634.0,2137778.0,2192.0,1990.0,3056.0,16717.0,66512.0,175018.0,430894.0,739402.0,956498.0,1092664.0,1319718.0,2165769.0,3741969.0,2125256.0,142170.0,1567.0,391.598334401025,768929.7979673169,5404952.419610713,2235.0365299428054,367.11018577834716,813939.6236410707,6085045.694979106,2429.4526002838047,362.21396540679063,893584.334400923,6346222.368844244,2504.9681322612346,0.024249488943090033,2.3239980619777056,-1.8112937876973627,85.18802855743478,0.059862095351780574,2.4267591813274434,-4.2709286529181005,108.78293118614296,0.011115026549129723,0.5581813658054287,0.08467661784513149,42.489438152118076,0.02714759212861661,2.23010541446134,-1.7857286538504424,96.60676037854843,0.025329296537235813,2.443960118061232,-4.450617855680166,116.73890756899063,0.011220958622225007,0.5397091069857246,0.02623063660565845,47.84850616231551,0.028254113362385477,2.135741088873796,-1.7429936421308567,97.10913418259233,0.05769075691156809,2.3362149799230725,-4.059328676067767,111.29285729107949,0.0111517722174458,0.5416207774852392,-0.0035949537763378296,45.21278041938418
1.0,103188.0,251963.0,583071.0,911783.0,1240906.0,966727.0,662349.0,427254.0,322378.0,260712.0,354358.0,1355317.0,3405504.0,1154172.0,318.0,5315.0,24706.0,89857.0,180637.0,275962.0,420916.0,735066.0,1021979.0,1220337.0,1031073.0,1052847.0,2279469.0,3624082.0,37644.0,110.0,382.0,4228.0,21781.0,69247.0,152027.0,232988.0,399494.0,812585.0,1142702.0,1373744.0,2285311.0,3223995.0,2195020.0,81593.0,4903.0,365.2308845577215,753772.5475952813,5164025.194864095,2202.598448878342,363.49775112443734,836056.7274651915,5747314.29329062,2373.4471767165555,358.3258370814595,879456.5155393224,5902014.201268701,2419.428146523333,-0.022551682671522886,3.5977252531925323,0.9349897570080824,36.049006394958184,0.031141046037850312,3.4109673124562074,-0.4228328449074496,33.93949635773597,-0.00015031572954342482,1.0364420149172342,-0.021620102769990282,10.659989625187276,-0.0073548704956827434,3.697191785608904,1.1320184554894526,43.06489011816071,-0.0040524139641982615,3.4486600034491217,-0.6810781819062032,40.414435483425095,3.658126161455482e-06,1.0278926388114336,-0.015971613442163562,10.459492146303836,-0.007395442440382519,3.669055385035104,1.0782553272170672,42.08650504679592,0.015652269667749037,3.411743547114225,-0.595498876089021,39.731386140673536,1.0641821560600883e-05,1.027013952682856,-0.01233890592925057,10.344603321804582
